timestamp,symbol,type,entry,tp,sl,leverage,indicators
2025-04-19 18:54:24,TRUMP/USDT:USDT,long,8.36,8.8616,8.1928,10,0,Не проверялись,active,,,,,7,14,none,none,0
2025-04-19 18:54:31,VINE/USDT:USDT,long,0.03207,0.033994,0.031429,10,0,Не проверялись,active,,,,,6,14,none,none,0
2025-04-19 18:54:31,WAL/USDT:USDT,long,0.4181,0.443186,0.409738,10,0,Не проверялись,active,,,,,8,14,none,none,0
2025-04-19 18:54:45,XRD/USDT:USDT,long,0.011946,0.012663,0.011707,10,0,Не проверялись,active,,,,,9,14,none,none,0
2025-04-19 18:54:45,XMR/USDT:USDT,short,214.49,201.6206,218.7798,10,0,Не проверялись,active,,,,,5,14,none,none,0
2025-04-19 19:00:38,ALEO/USDT:USDT,short,0.2606,0.244964,0.265812,10,0,Не проверялись,active,,,,,7,15,none,down,0.674616655417471
2025-04-19 19:00:38,ALCH/USDT:USDT,long,0.15101,0.160071,0.14799,10,0,Не проверялись,active,,,,,7,15,none,none,0
2025-04-19 19:00:38,ALPACA/USDT:USDT,long,0.03836,0.040662,0.037593,10,0,Не проверялись,active,,,,,9,15,none,none,0
2025-04-19 19:00:51,AR/USDT:USDT,long,5.454,5.78124,5.34492,10,0,Не проверялись,active,,,,,6,14,none,none,0
2025-04-19 19:00:58,BB/USDT:USDT,long,0.1056,0.111936,0.103488,10,0,Не проверялись,active,,,,,9,15,none,none,0
2025-04-19 19:01:05,BSW/USDT:USDT,long,0.01884,0.01997,0.018463,10,0,Не проверялись,active,,,,,7,14,none,none,0
2025-04-19 19:01:12,COOKIE/USDT:USDT,long,0.0967,0.102502,0.094766,10,0,Не проверялись,active,,,,,8,14,none,none,0
2025-04-19 19:01:12,CATI/USDT:USDT,long,0.0757,0.080242,0.074186,10,0,Не проверялись,active,,,,,4,15,none,none,0
2025-04-19 19:01:20,DEGEN/USDT:USDT,long,0.002485,0.002634,0.002435,10,0,Не проверялись,active,,,,,7,14,none,none,0
2025-04-19 19:01:20,CRV/USDT:USDT,long,0.616,0.65296,0.60368,10,0,Не проверялись,active,,,,,6,15,none,none,0
